	sub	emotion	score	tk	kernel	beta
159	40	fear	0.48216050254093723	Cordaro2008IPC	linear	1
160	41	fear	0.4171156558797009	Cordaro2008IPC	linear	1
161	42	fear	0.5666215050366356	Cordaro2008IPC	linear	1
162	43	fear	0.6227196475605167	Cordaro2008IPC	linear	1
163	44	fear	0.47219909038498487	Cordaro2008IPC	linear	1
164	45	fear	0.4167984272264054	Cordaro2008IPC	linear	1
165	46	fear	0.533484236346584	Cordaro2008IPC	linear	1
166	47	fear	0.4262472101350375	Cordaro2008IPC	linear	1
167	48	fear	0.3967003367003367	Cordaro2008IPC	linear	1
168	49	fear	0.4910252020780922	Cordaro2008IPC	linear	1
169	50	fear	0.4479274989509787	Cordaro2008IPC	linear	1
170	51	fear	0.44926068102651595	Cordaro2008IPC	linear	1
171	52	fear	0.5683122378193837	Cordaro2008IPC	linear	1
172	53	fear	0.48364491698579526	Cordaro2008IPC	linear	1
173	54	fear	0.596292994966443	Cordaro2008IPC	linear	1
174	55	fear	0.4630846145064313	Cordaro2008IPC	linear	1
175	56	fear	0.39707774049217004	Cordaro2008IPC	linear	1
176	57	fear	0.45072170594678634	Cordaro2008IPC	linear	1
177	58	fear	0.4626055427110599	Cordaro2008IPC	linear	1
178	59	fear	0.5705613211193569	Cordaro2008IPC	linear	1
179	60	fear	0.4566088822190141	Cordaro2008IPC	linear	1
180	01	happy	0.7397279013715644	Cordaro2008IPC	linear	1
181	02	happy	0.8209104075066559	Cordaro2008IPC	linear	1
182	03	happy	0.7520320772345065	Cordaro2008IPC	linear	1
183	04	happy	0.7483000702680469	Cordaro2008IPC	linear	1
184	05	happy	0.7499141744239783	Cordaro2008IPC	linear	1
185	06	happy	0.7998183689890193	Cordaro2008IPC	linear	1
186	07	happy	0.7343656824610065	Cordaro2008IPC	linear	1
187	08	happy	0.7631476353866495	Cordaro2008IPC	linear	1
188	09	happy	0.734290833060674	Cordaro2008IPC	linear	1
189	10	happy	0.7469984348209089	Cordaro2008IPC	linear	1
190	11	happy	0.7751553217761616	Cordaro2008IPC	linear	1
191	12	happy	0.815996527662586	Cordaro2008IPC	linear	1
192	13	happy	0.7981242244891236	Cordaro2008IPC	linear	1
193	14	happy	0.786202543591034	Cordaro2008IPC	linear	1
194	15	happy	0.7496242108427699	Cordaro2008IPC	linear	1
195	16	happy	0.6634294147756907	Cordaro2008IPC	linear	1
196	17	happy	0.658684768855051	Cordaro2008IPC	linear	1
197	18	happy	0.7145210279787335	Cordaro2008IPC	linear	1
198	19	happy	0.712743095775163	Cordaro2008IPC	linear	1
199	20	happy	0.660768216224482	Cordaro2008IPC	linear	1
200	21	happy	0.6899458018970435	Cordaro2008IPC	linear	1
201	22	happy	0.6382940046645631	Cordaro2008IPC	linear	1
202	23	happy	0.7672003436128207	Cordaro2008IPC	linear	1
203	24	happy	0.728097139192851	Cordaro2008IPC	linear	1
204	25	happy	0.7024550254513263	Cordaro2008IPC	linear	1
205	26	happy	0.7896898744129331	Cordaro2008IPC	linear	1
206	27	happy	0.7314539700719938	Cordaro2008IPC	linear	1
207	28	happy	0.7817505339994095	Cordaro2008IPC	linear	1
208	29	happy	0.7029510654165513	Cordaro2008IPC	linear	1
209	30	happy	0.6770260245446365	Cordaro2008IPC	linear	1
210	31	happy	0.7737635224142749	Cordaro2008IPC	linear	1
211	32	happy	0.7234624864208203	Cordaro2008IPC	linear	1
212	33	happy	0.7466279959771803	Cordaro2008IPC	linear	1
213	34	happy	0.7892175572519085	Cordaro2008IPC	linear	1
214	35	happy	0.7683569866483068	Cordaro2008IPC	linear	1
215	36	happy	0.7339373061902352	Cordaro2008IPC	linear	1
216	37	happy	0.7076025785073131	Cordaro2008IPC	linear	1
217	38	happy	0.6580104947388699	Cordaro2008IPC	linear	1
218	39	happy	0.7271994613134694	Cordaro2008IPC	linear	1
219	40	happy	0.7091948544700974	Cordaro2008IPC	linear	1
220	41	happy	0.7028528184778184	Cordaro2008IPC	linear	1
221	42	happy	0.7131403762112141	Cordaro2008IPC	linear	1
222	43	happy	0.6874484358690351	Cordaro2008IPC	linear	1
223	44	happy	0.7789362073818143	Cordaro2008IPC	linear	1
224	45	happy	0.7750914118561177	Cordaro2008IPC	linear	1
225	46	happy	0.6919771346338344	Cordaro2008IPC	linear	1
226	47	happy	0.6034280249457846	Cordaro2008IPC	linear	1
227	48	happy	0.6921062699256111	Cordaro2008IPC	linear	1
228	49	happy	0.7667891325006788	Cordaro2008IPC	linear	1
229	50	happy	0.6867754419460737	Cordaro2008IPC	linear	1
230	51	happy	0.795802153288562	Cordaro2008IPC	linear	1
231	52	happy	0.7111349241891114	Cordaro2008IPC	linear	1
232	53	happy	0.7127010115958304	Cordaro2008IPC	linear	1
233	54	happy	0.6805477085590081	Cordaro2008IPC	linear	1
234	55	happy	0.7562831325854672	Cordaro2008IPC	linear	1
235	56	happy	0.7552467388324954	Cordaro2008IPC	linear	1
236	57	happy	0.7145105984768305	Cordaro2008IPC	linear	1
237	58	happy	0.7519367069656459	Cordaro2008IPC	linear	1
238	59	happy	0.6789145084566597	Cordaro2008IPC	linear	1
239	60	happy	0.7361034096989152	Cordaro2008IPC	linear	1
240	01	sadness	0.753277476589453	Cordaro2008IPC	linear	1
241	02	sadness	0.6934163185585989	Cordaro2008IPC	linear	1
242	03	sadness	0.6985031137390929	Cordaro2008IPC	linear	1
243	04	sadness	0.7310763179789728	Cordaro2008IPC	linear	1
244	05	sadness	0.699127964820121	Cordaro2008IPC	linear	1
245	06	sadness	0.7042244901723095	Cordaro2008IPC	linear	1
246	07	sadness	0.7903950714724195	Cordaro2008IPC	linear	1
247	08	sadness	0.6598417464277827	Cordaro2008IPC	linear	1
248	09	sadness	0.7184598964483604	Cordaro2008IPC	linear	1
249	10	sadness	0.6898048936510475	Cordaro2008IPC	linear	1
250	11	sadness	0.7064470342148512	Cordaro2008IPC	linear	1
251	12	sadness	0.7362181109814885	Cordaro2008IPC	linear	1
252	13	sadness	0.7009019185454206	Cordaro2008IPC	linear	1
253	14	sadness	0.6776703676462004	Cordaro2008IPC	linear	1
254	15	sadness	0.7852409832048137	Cordaro2008IPC	linear	1
255	16	sadness	0.6846041786970445	Cordaro2008IPC	linear	1
256	17	sadness	0.6260919313244895	Cordaro2008IPC	linear	1
257	18	sadness	0.696047063817369	Cordaro2008IPC	linear	1
258	19	sadness	0.6050677733780079	Cordaro2008IPC	linear	1
259	20	sadness	0.6114894166712802	Cordaro2008IPC	linear	1
260	21	sadness	0.704614890704599	Cordaro2008IPC	linear	1
261	22	sadness	0.6015889839917339	Cordaro2008IPC	linear	1
262	23	sadness	0.7258516825924388	Cordaro2008IPC	linear	1
263	24	sadness	0.70212410152268	Cordaro2008IPC	linear	1
264	25	sadness	0.6769545222278999	Cordaro2008IPC	linear	1
265	26	sadness	0.7185823685697454	Cordaro2008IPC	linear	1
266	27	sadness	0.7620450379680546	Cordaro2008IPC	linear	1
267	28	sadness	0.7043842990449907	Cordaro2008IPC	linear	1
268	29	sadness	0.7012025285467929	Cordaro2008IPC	linear	1
269	30	sadness	0.6367868959936078	Cordaro2008IPC	linear	1
270	31	sadness	0.7070714140799351	Cordaro2008IPC	linear	1
271	32	sadness	0.786947478233991	Cordaro2008IPC	linear	1
272	33	sadness	0.6480805837563453	Cordaro2008IPC	linear	1
273	34	sadness	0.7755832838185779	Cordaro2008IPC	linear	1
274	35	sadness	0.8034003644409735	Cordaro2008IPC	linear	1
275	36	sadness	0.5873467159979062	Cordaro2008IPC	linear	1
276	37	sadness	0.6218078565393204	Cordaro2008IPC	linear	1
277	38	sadness	0.7832473195463753	Cordaro2008IPC	linear	1
278	39	sadness	0.6118442243177753	Cordaro2008IPC	linear	1
279	40	sadness	0.705413783747117	Cordaro2008IPC	linear	1
280	41	sadness	0.5570380185137407	Cordaro2008IPC	linear	1
281	42	sadness	0.6978814272584132	Cordaro2008IPC	linear	1
282	43	sadness	0.7344642648944852	Cordaro2008IPC	linear	1
283	44	sadness	0.6824661411064689	Cordaro2008IPC	linear	1
284	45	sadness	0.6423320461022195	Cordaro2008IPC	linear	1
285	46	sadness	0.5544125258799173	Cordaro2008IPC	linear	1
286	47	sadness	0.6838135116852926	Cordaro2008IPC	linear	1
287	48	sadness	0.6796273742582468	Cordaro2008IPC	linear	1
288	49	sadness	0.6113447093717499	Cordaro2008IPC	linear	1
289	50	sadness	0.4712856523324074	Cordaro2008IPC	linear	1
290	51	sadness	0.7179370529780366	Cordaro2008IPC	linear	1
291	52	sadness	0.565028554062781	Cordaro2008IPC	linear	1
292	53	sadness	0.6954138002036493	Cordaro2008IPC	linear	1
293	54	sadness	0.500173374613003	Cordaro2008IPC	linear	1
294	55	sadness	0.637285560227013	Cordaro2008IPC	linear	1
295	56	sadness	0.8014409350463955	Cordaro2008IPC	linear	1
296	57	sadness	0.7604243262768167	Cordaro2008IPC	linear	1
297	58	sadness	0.6867040515485852	Cordaro2008IPC	linear	1
298	59	sadness	0.6679356862322161	Cordaro2008IPC	linear	1
299	60	sadness	0.6673738981423989	Cordaro2008IPC	linear	1
300	01	surprise	0.7873280943025541	Cordaro2008IPC	linear	1
301	02	surprise	0.8153048015553701	Cordaro2008IPC	linear	1
302	03	surprise	0.8307364014260565	Cordaro2008IPC	linear	1
303	04	surprise	0.728723627013309	Cordaro2008IPC	linear	1
304	05	surprise	0.7615184853748838	Cordaro2008IPC	linear	1
305	06	surprise	0.7675041356492969	Cordaro2008IPC	linear	1
306	07	surprise	0.8802874736270608	Cordaro2008IPC	linear	1
307	08	surprise	0.8479742470772049	Cordaro2008IPC	linear	1
308	09	surprise	0.8166619612271786	Cordaro2008IPC	linear	1
309	10	surprise	0.8102823361919365	Cordaro2008IPC	linear	1
310	11	surprise	0.8672944646087781	Cordaro2008IPC	linear	1
311	12	surprise	0.8615987827715356	Cordaro2008IPC	linear	1
312	13	surprise	0.7940747437636053	Cordaro2008IPC	linear	1
313	14	surprise	0.813874803760579	Cordaro2008IPC	linear	1
314	15	surprise	0.7658579671132832	Cordaro2008IPC	linear	1
315	16	surprise	0.6811628603725194	Cordaro2008IPC	linear	1
316	17	surprise	0.6176689464256636	Cordaro2008IPC	linear	1
317	18	surprise	0.6633350963604508	Cordaro2008IPC	linear	1
318	19	surprise	0.7086296278698996	Cordaro2008IPC	linear	1
319	20	surprise	0.7181692404728479	Cordaro2008IPC	linear	1
320	21	surprise	0.7277115060164849	Cordaro2008IPC	linear	1
321	22	surprise	0.5706098948918793	Cordaro2008IPC	linear	1
322	23	surprise	0.6649299782893578	Cordaro2008IPC	linear	1
323	24	surprise	0.7408097459620511	Cordaro2008IPC	linear	1
324	25	surprise	0.6260666674364763	Cordaro2008IPC	linear	1
325	26	surprise	0.6836872282779913	Cordaro2008IPC	linear	1
326	27	surprise	0.7417112476702201	Cordaro2008IPC	linear	1
327	28	surprise	0.6715663618456527	Cordaro2008IPC	linear	1
328	29	surprise	0.6958161277756136	Cordaro2008IPC	linear	1
329	30	surprise	0.6023626911489369	Cordaro2008IPC	linear	1
330	31	surprise	0.7281475896150607	Cordaro2008IPC	linear	1
331	32	surprise	0.7970318499635063	Cordaro2008IPC	linear	1
332	33	surprise	0.606127418229329	Cordaro2008IPC	linear	1
333	34	surprise	0.7669748041601588	Cordaro2008IPC	linear	1
334	35	surprise	0.7014727859725978	Cordaro2008IPC	linear	1
335	36	surprise	0.518745648385526	Cordaro2008IPC	linear	1
336	37	surprise	0.6590061557428032	Cordaro2008IPC	linear	1
337	38	surprise	0.6431375396392504	Cordaro2008IPC	linear	1
338	39	surprise	0.7085626701068868	Cordaro2008IPC	linear	1
339	40	surprise	0.691970434706321	Cordaro2008IPC	linear	1
340	41	surprise	0.6671851725942592	Cordaro2008IPC	linear	1
341	42	surprise	0.7688540639204775	Cordaro2008IPC	linear	1
342	43	surprise	0.7087402894626568	Cordaro2008IPC	linear	1
343	44	surprise	0.7122782652061214	Cordaro2008IPC	linear	1
344	45	surprise	0.6745849791453746	Cordaro2008IPC	linear	1
345	46	surprise	0.5701955409628232	Cordaro2008IPC	linear	1
346	47	surprise	0.6906207606688132	Cordaro2008IPC	linear	1
347	48	surprise	0.6633850332982825	Cordaro2008IPC	linear	1
348	49	surprise	0.7639405261738763	Cordaro2008IPC	linear	1
349	50	surprise	0.7913117163597096	Cordaro2008IPC	linear	1
350	51	surprise	0.7422896260423115	Cordaro2008IPC	linear	1
351	52	surprise	0.6686394553658342	Cordaro2008IPC	linear	1
352	53	surprise	0.7461956941867656	Cordaro2008IPC	linear	1
353	54	surprise	0.6279155435840231	Cordaro2008IPC	linear	1
354	55	surprise	0.7718516897320893	Cordaro2008IPC	linear	1
355	56	surprise	0.6577149546334267	Cordaro2008IPC	linear	1
356	57	surprise	0.6455364254423395	Cordaro2008IPC	linear	1
357	58	surprise	0.6953553149563859	Cordaro2008IPC	linear	1
358	59	surprise	0.6910270989662882	Cordaro2008IPC	linear	1
359	60	surprise	0.5195474248057371	Cordaro2008IPC	linear	1
0	01	anger	0.6916501091569162	Cordaro2008IPC	linear	10
1	02	anger	0.6475544918657972	Cordaro2008IPC	linear	10
2	03	anger	0.5920072269648722	Cordaro2008IPC	linear	10
3	04	anger	0.5469415102139731	Cordaro2008IPC	linear	10
4	05	anger	0.5695683989617274	Cordaro2008IPC	linear	10
5	06	anger	0.6420146530895717	Cordaro2008IPC	linear	10
6	07	anger	0.6678964162984782	Cordaro2008IPC	linear	10
7	08	anger	0.676380845631733	Cordaro2008IPC	linear	10
8	09	anger	0.6377572144569312	Cordaro2008IPC	linear	10
9	10	anger	0.6618191821015955	Cordaro2008IPC	linear	10
10	11	anger	0.5130252001884126	Cordaro2008IPC	linear	10
11	12	anger	0.5583245877061469	Cordaro2008IPC	linear	10
12	13	anger	0.7526146811735872	Cordaro2008IPC	linear	10
13	14	anger	0.6738132141609701	Cordaro2008IPC	linear	10
14	15	anger	0.741191589485358	Cordaro2008IPC	linear	10
15	16	anger	0.6224719202746406	Cordaro2008IPC	linear	10
16	17	anger	0.6107040762885698	Cordaro2008IPC	linear	10
17	18	anger	0.7354339920948616	Cordaro2008IPC	linear	10
18	19	anger	0.574982069863731	Cordaro2008IPC	linear	10
19	20	anger	0.5638431486503939	Cordaro2008IPC	linear	10
20	21	anger	0.6499358524363971	Cordaro2008IPC	linear	10
21	22	anger	0.516357901709682	Cordaro2008IPC	linear	10
22	23	anger	0.5346714911880194	Cordaro2008IPC	linear	10
23	24	anger	0.625514505126492	Cordaro2008IPC	linear	10
24	25	anger	0.6047057500533684	Cordaro2008IPC	linear	10
25	26	anger	0.6746332210118539	Cordaro2008IPC	linear	10
26	27	anger	0.6726140901616589	Cordaro2008IPC	linear	10
27	28	anger	0.6007661558960693	Cordaro2008IPC	linear	10
28	29	anger	0.7025014828905116	Cordaro2008IPC	linear	10
29	30	anger	0.5014345198671246	Cordaro2008IPC	linear	10
30	31	anger	0.7350689905591867	Cordaro2008IPC	linear	10
31	32	anger	0.7209975512444323	Cordaro2008IPC	linear	10
32	33	anger	0.6942570819030509	Cordaro2008IPC	linear	10
33	34	anger	0.6900544161182459	Cordaro2008IPC	linear	10
34	35	anger	0.7432196162046909	Cordaro2008IPC	linear	10
35	36	anger	0.4919538113859123	Cordaro2008IPC	linear	10
36	37	anger	0.6044429918239425	Cordaro2008IPC	linear	10
37	38	anger	0.6978532293831665	Cordaro2008IPC	linear	10
38	39	anger	0.638462903798367	Cordaro2008IPC	linear	10
39	40	anger	0.5835181427548342	Cordaro2008IPC	linear	10
40	41	anger	0.5939807821953696	Cordaro2008IPC	linear	10
41	42	anger	0.6104686548995739	Cordaro2008IPC	linear	10
42	43	anger	0.6479676369145473	Cordaro2008IPC	linear	10
43	44	anger	0.6739762976213768	Cordaro2008IPC	linear	10
44	45	anger	0.6359204712446758	Cordaro2008IPC	linear	10
45	46	anger	0.6245915093389345	Cordaro2008IPC	linear	10
46	47	anger	0.5635403733029372	Cordaro2008IPC	linear	10
47	48	anger	0.5955149061743341	Cordaro2008IPC	linear	10
48	49	anger	0.6199016387939282	Cordaro2008IPC	linear	10
49	50	anger	0.6524753282766494	Cordaro2008IPC	linear	10
50	51	anger	0.6713993710691823	Cordaro2008IPC	linear	10
51	52	anger	0.5880407922536526	Cordaro2008IPC	linear	10
52	53	anger	0.638434697571303	Cordaro2008IPC	linear	10
53	54	anger	0.6095873508919519	Cordaro2008IPC	linear	10
54	55	anger	0.6358056725217742	Cordaro2008IPC	linear	10
55	56	anger	0.6372137291762731	Cordaro2008IPC	linear	10
56	57	anger	0.6928408076031574	Cordaro2008IPC	linear	10
57	58	anger	0.5952400758440022	Cordaro2008IPC	linear	10
58	59	anger	0.6382650802684953	Cordaro2008IPC	linear	10
59	60	anger	0.6051885543066201	Cordaro2008IPC	linear	10
60	01	disgust	0.4205892066978639	Cordaro2008IPC	linear	10
61	02	disgust	0.3958938869665513	Cordaro2008IPC	linear	10
62	03	disgust	0.3513365539452496	Cordaro2008IPC	linear	10
63	04	disgust	0.47125404409887733	Cordaro2008IPC	linear	10
64	05	disgust	0.4002608599018559	Cordaro2008IPC	linear	10
65	06	disgust	0.3084947893398007	Cordaro2008IPC	linear	10
66	07	disgust	0.4443489743496979	Cordaro2008IPC	linear	10
67	08	disgust	0.45453124739535583	Cordaro2008IPC	linear	10
68	09	disgust	0.48501644889259565	Cordaro2008IPC	linear	10
69	10	disgust	0.3861655773420479	Cordaro2008IPC	linear	10
70	11	disgust	0.28373820181394493	Cordaro2008IPC	linear	10
71	12	disgust	0.334707677846253	Cordaro2008IPC	linear	10
72	13	disgust	0.39047401462174186	Cordaro2008IPC	linear	10
73	14	disgust	0.36213033341849765	Cordaro2008IPC	linear	10
74	15	disgust	0.3914770832427103	Cordaro2008IPC	linear	10
75	16	disgust	0.46229286585798296	Cordaro2008IPC	linear	10
76	17	disgust	0.49185068922169173	Cordaro2008IPC	linear	10
77	18	disgust	0.47977881348731094	Cordaro2008IPC	linear	10
78	19	disgust	0.412460059155629	Cordaro2008IPC	linear	10
79	20	disgust	0.33307013977923017	Cordaro2008IPC	linear	10
80	21	disgust	0.44382154376727245	Cordaro2008IPC	linear	10
81	22	disgust	0.3855854646622413	Cordaro2008IPC	linear	10
82	23	disgust	0.4558429396772994	Cordaro2008IPC	linear	10
83	24	disgust	0.39581226833547867	Cordaro2008IPC	linear	10
84	25	disgust	0.4684121559548745	Cordaro2008IPC	linear	10
85	26	disgust	0.42909541590361955	Cordaro2008IPC	linear	10
86	27	disgust	0.3685048204245105	Cordaro2008IPC	linear	10
87	28	disgust	0.5187740709165276	Cordaro2008IPC	linear	10
88	29	disgust	0.38927512651158946	Cordaro2008IPC	linear	10
89	30	disgust	0.373778685421399	Cordaro2008IPC	linear	10
90	31	disgust	0.44513166091178735	Cordaro2008IPC	linear	10
91	32	disgust	0.33852961522864433	Cordaro2008IPC	linear	10
92	33	disgust	0.43332324192303956	Cordaro2008IPC	linear	10
93	34	disgust	0.43191572036699805	Cordaro2008IPC	linear	10
94	35	disgust	0.4834319464716376	Cordaro2008IPC	linear	10
95	36	disgust	0.45888278760417617	Cordaro2008IPC	linear	10
96	37	disgust	0.4147401030311599	Cordaro2008IPC	linear	10
97	38	disgust	0.3857704148853217	Cordaro2008IPC	linear	10
98	39	disgust	0.38195182401347766	Cordaro2008IPC	linear	10
99	40	disgust	0.37058299039780523	Cordaro2008IPC	linear	10
100	41	disgust	0.42839747266453626	Cordaro2008IPC	linear	10
101	42	disgust	0.327224110191752	Cordaro2008IPC	linear	10
102	43	disgust	0.42104947066334786	Cordaro2008IPC	linear	10
103	44	disgust	0.46907873584937587	Cordaro2008IPC	linear	10
104	45	disgust	0.44961232561572717	Cordaro2008IPC	linear	10
105	46	disgust	0.46411390367666383	Cordaro2008IPC	linear	10
106	47	disgust	0.4193711840656591	Cordaro2008IPC	linear	10
107	48	disgust	0.42996121121121117	Cordaro2008IPC	linear	10
108	49	disgust	0.45217736700037586	Cordaro2008IPC	linear	10
109	50	disgust	0.38541647566483916	Cordaro2008IPC	linear	10
110	51	disgust	0.3804463219356837	Cordaro2008IPC	linear	10
111	52	disgust	0.4193978998672865	Cordaro2008IPC	linear	10
112	53	disgust	0.46455620309160495	Cordaro2008IPC	linear	10
113	54	disgust	0.41436869972677326	Cordaro2008IPC	linear	10
114	55	disgust	0.45077113631439214	Cordaro2008IPC	linear	10
115	56	disgust	0.3792015028045296	Cordaro2008IPC	linear	10
116	57	disgust	0.4115332327471042	Cordaro2008IPC	linear	10
117	58	disgust	0.40708684307770415	Cordaro2008IPC	linear	10
118	59	disgust	0.41782615588608324	Cordaro2008IPC	linear	10
119	60	disgust	0.442353721767809	Cordaro2008IPC	linear	10
120	01	fear	0.4667805930745889	Cordaro2008IPC	linear	10
121	02	fear	0.3472082870884203	Cordaro2008IPC	linear	10
122	03	fear	0.535484563107249	Cordaro2008IPC	linear	10
123	04	fear	0.4732944221713524	Cordaro2008IPC	linear	10
124	05	fear	0.5637810687166911	Cordaro2008IPC	linear	10
125	06	fear	0.4855004705791477	Cordaro2008IPC	linear	10
126	07	fear	0.45309667673716014	Cordaro2008IPC	linear	10
127	08	fear	0.4529917077059476	Cordaro2008IPC	linear	10
128	09	fear	0.49871415061016605	Cordaro2008IPC	linear	10
129	10	fear	0.4493739732717666	Cordaro2008IPC	linear	10
130	11	fear	0.5505844448346681	Cordaro2008IPC	linear	10
131	12	fear	0.4643777846780424	Cordaro2008IPC	linear	10
132	13	fear	0.5339771118545409	Cordaro2008IPC	linear	10
133	14	fear	0.5182147995693146	Cordaro2008IPC	linear	10
134	15	fear	0.5483970701287787	Cordaro2008IPC	linear	10
135	16	fear	0.5155164185602572	Cordaro2008IPC	linear	10
136	17	fear	0.44662256335760986	Cordaro2008IPC	linear	10
137	18	fear	0.46098083618553054	Cordaro2008IPC	linear	10
138	19	fear	0.49946173419455864	Cordaro2008IPC	linear	10
139	20	fear	0.5808232365041139	Cordaro2008IPC	linear	10
140	21	fear	0.5779283999542735	Cordaro2008IPC	linear	10
141	22	fear	0.5492514630907555	Cordaro2008IPC	linear	10
142	23	fear	0.47239996312004423	Cordaro2008IPC	linear	10
143	24	fear	0.5457119953742641	Cordaro2008IPC	linear	10
144	25	fear	0.5201660374294645	Cordaro2008IPC	linear	10
145	26	fear	0.47780430457587264	Cordaro2008IPC	linear	10
146	27	fear	0.45917025587355254	Cordaro2008IPC	linear	10
147	28	fear	0.4846640022306906	Cordaro2008IPC	linear	10
148	29	fear	0.48203653849146455	Cordaro2008IPC	linear	10
149	30	fear	0.5199639906055116	Cordaro2008IPC	linear	10
150	31	fear	0.4706147775149382	Cordaro2008IPC	linear	10
151	32	fear	0.6129573887216617	Cordaro2008IPC	linear	10
152	33	fear	0.41665064262804485	Cordaro2008IPC	linear	10
153	34	fear	0.5255713650511339	Cordaro2008IPC	linear	10
